"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K390","2019-09-22 04:00:00","31.000","19.000","1.100","23.200","0.820","1004.600","","0.000","-99.000","-99.000","-99.000","23.900","","23.000",""
"C0I540","2019-09-22 04:00:00","3344.000","284.000","4.100","8.700","0.960","679.800","","-99.000","-99.000","-99.000","-99.000","9.200","","8.200",""
"C0G890","2019-09-22 04:00:00","24.000","35.000","2.100","25.000","0.640","1004.800","","0.000","-99.000","-99.000","-99.000","25.200","","24.600",""
"C0G720","2019-09-22 04:00:00","50.000","117.000","0.500","23.800","0.780","1002.100","","0.000","-99.000","-99.000","-99.000","23.900","","23.100",""
"C0UA40","2019-09-22 04:00:00","1121.000","172.000","1.200","17.500","0.770","885.800","","0.000","-99.000","-99.000","-99.000","17.600","","16.100",""
"C0V400","2019-09-22 04:00:00","56.000","59.000","0.300","23.800","0.840","1000.900","","0.000","-99.000","-99.000","-99.000","24.200","","23.600",""
"C0X130","2019-09-22 04:00:00","27.000","358.000","1.500","24.400","0.900","1004.700","","0.000","-99.000","-99.000","-99.000","24.800","","24.200",""
"C0A520","2019-09-22 04:00:00","48.000","257.000","0.700","21.200","0.920","1003.500","","0.000","-99.000","-99.000","-99.000","23.100","","20.900",""
"C0U870","2019-09-22 04:00:00","474.000","318.000","2.000","22.100","0.580","954.500","","0.000","8.900","284.000","","22.200","","21.400",""
"C0S690","2019-09-22 04:00:00","522.000","247.000","1.300","21.200","1.000","949.800","","19.500","-99.000","-99.000","-99.000","21.600","","21.100",""
"C0R150","2019-09-22 04:00:00","105.000","212.000","1.100","24.200","0.990","994.600","","0.000","-99.000","-99.000","-99.000","25.000","","23.400",""
"C0K560","2019-09-22 04:00:00","117.000","0.000","0.200","23.200","0.830","995.400","","0.000","-99.000","-99.000","-99.000","24.300","","23.100",""
"C1R440","2019-09-22 04:00:00","1654.000","301.000","1.500","15.800","1.000","831.100","","25.000","-99.000","-99.000","-99.000","16.700","","15.000",""
"C0X100","2019-09-22 04:00:00","10.000","323.000","1.200","24.800","0.730","1005.100","","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0K460","2019-09-22 04:00:00","60.000","8.000","2.700","23.500","0.790","1000.400","","0.000","-99.000","-99.000","-99.000","23.700","","23.300",""
"C0M740","2019-09-22 04:00:00","15.000","344.000","1.800","23.500","0.780","1005.600","","0.000","-99.000","-99.000","-99.000","24.100","","23.400",""
"C0SA10","2019-09-22 04:00:00","411.000","118.000","0.600","22.100","1.000","962.400","","10.000","-99.000","-99.000","-99.000","22.300","","21.600",""
"C0R620","2019-09-22 04:00:00","34.000","352.000","2.700","22.900","0.970","1004.500","","49.500","-99.000","-99.000","-99.000","25.200","","22.700",""
"C0R700","2019-09-22 04:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","1.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F0B0","2019-09-22 04:00:00","311.000","127.000","0.300","21.200","0.930","972.900","","0.000","-99.000","-99.000","-99.000","22.700","","21.200",""
"C0O970","2019-09-22 04:00:00","71.000","0.000","0.100","22.200","1.000","1000.400","","0.000","-99.000","-99.000","-99.000","22.800","","22.100",""
"C0F9P0","2019-09-22 04:00:00","26.000","59.000","2.100","24.100","0.670","1005.600","","0.000","-99.000","-99.000","-99.000","24.900","","23.900",""
"C0R560","2019-09-22 04:00:00","22.000","314.000","1.700","24.400","0.760","1005.600","","0.000","-99.000","-99.000","-99.000","24.800","","24.200",""
"C0X220","2019-09-22 04:00:00","26.000","137.000","2.500","24.500","0.700","1005.000","","0.000","-99.000","-99.000","-99.000","24.500","","23.200",""
"C0M680","2019-09-22 04:00:00","37.000","354.000","1.400","23.400","0.800","1005.400","","0.000","-99.000","-99.000","-99.000","23.900","","23.200",""
"C0S710","2019-09-22 04:00:00","382.000","202.000","0.300","21.700","0.990","965.900","","4.000","-99.000","-99.000","-99.000","22.000","","21.400",""
"C0F9T0","2019-09-22 04:00:00","111.000","0.000","0.100","24.100","0.670","995.300","","0.000","-99.000","-99.000","-99.000","24.800","","23.700",""
"C0F9N0","2019-09-22 04:00:00","75.000","0.000","0.100","24.500","0.760","999.600","","0.000","-99.000","-99.000","-99.000","26.300","","24.100",""
"C0G740","2019-09-22 04:00:00","24.000","228.000","0.400","22.900","0.880","1005.700","","0.000","-99.000","-99.000","-99.000","22.900","","22.600",""
"C0UA70","2019-09-22 04:00:00","547.000","276.000","8.100","19.200","0.810","946.800","","0.000","15.900","280.000","","19.400","","18.800",""
"C0AC60","2019-09-22 04:00:00","55.000","204.000","0.800","21.500","0.890","1002.500","","0.000","-99.000","-99.000","-99.000","23.100","","21.500",""
"C0R510","2019-09-22 04:00:00","31.000","319.000","1.700","24.600","0.780","1004.600","","0.000","-99.000","-99.000","-99.000","25.200","","24.600",""
"C1R320","2019-09-22 04:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","28.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X060","2019-09-22 04:00:00","19.000","336.000","1.600","23.300","0.810","1007.400","","0.000","-99.000","-99.000","-99.000","23.800","","23.200",""
"C0E550","2019-09-22 04:00:00","84.000","89.000","1.300","21.100","0.940","999.800","","0.000","-99.000","-99.000","-99.000","25.300","","21.100",""
"C0AI20","2019-09-22 04:00:00","25.000","188.000","3.600","22.700","0.810","1005.200","","0.000","-99.000","-99.000","-99.000","23.400","","22.200",""
"C0E740","2019-09-22 04:00:00","27.000","262.000","0.400","20.000","1.000","1004.400","","0.000","-99.000","-99.000","-99.000","22.100","","20.000",""
"C0R650","2019-09-22 04:00:00","29.000","311.000","0.700","24.300","0.880","1005.900","","0.000","-99.000","-99.000","-99.000","24.800","","24.300",""
"C0S750","2019-09-22 04:00:00","2280.000","0.000","0.000","14.100","1.000","771.300","","4.000","-99.000","-99.000","-99.000","14.500","","14.100",""
"C0I370","2019-09-22 04:00:00","671.000","61.000","0.400","19.300","0.960","934.900","","0.000","-99.000","-99.000","-99.000","19.400","","19.100",""
"C0K400","2019-09-22 04:00:00","65.000","18.000","1.100","23.400","0.990","1001.300","","0.000","-99.000","-99.000","-99.000","23.800","","23.100",""
"C0A650","2019-09-22 04:00:00","287.000","0.000","0.000","17.600","0.990","976.100","","0.000","-99.000","-99.000","-99.000","19.800","","17.600",""
"C0U750","2019-09-22 04:00:00","398.000","271.000","2.700","22.500","0.610","962.400","","0.000","9.100","304.000","","22.500","","20.800",""
"C0M730","2019-09-22 04:00:00","40.000","347.000","0.900","24.800","0.790","1002.700","","0.000","-99.000","-99.000","-99.000","24.900","","23.700",""
"C0Z061","2019-09-22 04:00:00","174.000","0.000","0.000","24.000","0.990","990.700","","1.500","-99.000","-99.000","-99.000","24.000","","23.800",""
"C0M670","2019-09-22 04:00:00","43.000","351.000","1.400","23.600","0.800","1002.600","","0.000","-99.000","-99.000","-99.000","24.100","","23.500",""
"C0I530","2019-09-22 04:00:00","3014.000","232.000","4.300","9.800","1.000","699.600","","0.000","-99.000","-99.000","-99.000","10.300","","9.700",""
"C0A880","2019-09-22 04:00:00","6.000","284.000","1.200","20.800","0.790","1005.300","","0.000","-99.000","-99.000","-99.000","21.900","","20.200",""
"C0S950","2019-09-22 04:00:00","415.000","35.000","1.400","22.100","1.000","960.900","","8.500","-99.000","-99.000","-99.000","22.500","","22.000",""
"C0X190","2019-09-22 04:00:00","10.000","2.000","1.800","24.800","0.790","1006.400","","0.000","-99.000","-99.000","-99.000","24.800","","24.200",""
"C0A560","2019-09-22 04:00:00","405.000","0.000","0.000","17.000","0.990","962.400","","0.000","-99.000","-99.000","-99.000","18.900","","17.000",""
"C0D360","2019-09-22 04:00:00","523.000","0.000","0.000","18.200","0.990","949.700","","0.000","-99.000","-99.000","-99.000","18.600","","17.900",""
"C0C680","2019-09-22 04:00:00","228.000","270.000","1.400","21.200","0.770","981.000","","0.000","-99.000","-99.000","-99.000","22.300","","20.600",""
"C0X140","2019-09-22 04:00:00","17.000","11.000","0.300","25.200","0.730","1005.400","","0.000","-99.000","-99.000","-99.000","25.200","","24.200",""
"C0V710","2019-09-22 04:00:00","34.000","332.000","1.500","25.400","0.710","1003.600","","0.000","-99.000","-99.000","-99.000","26.000","","24.900",""
"C0G840","2019-09-22 04:00:00","32.000","0.000","0.000","23.200","0.840","1002.200","","0.000","-99.000","-99.000","-99.000","23.300","","22.800",""
"C0S890","2019-09-22 04:00:00","238.000","200.000","0.600","23.400","0.980","983.700","","0.500","-99.000","-99.000","-99.000","23.700","","23.300",""
"C0T820","2019-09-22 04:00:00","550.000","0.000","0.000","21.700","0.970","949.500","","0.000","-99.000","-99.000","-99.000","21.900","","21.700",""
"C0F9I0","2019-09-22 04:00:00","194.000","0.000","0.000","22.700","0.720","985.800","","0.000","-99.000","-99.000","-99.000","24.500","","22.600",""
"C0C650","2019-09-22 04:00:00","208.000","216.000","1.200","18.800","0.880","984.900","","0.000","-99.000","-99.000","-99.000","20.600","","18.700",""
"C0R600","2019-09-22 04:00:00","766.000","34.000","0.600","22.200","0.800","923.100","","0.000","-99.000","-99.000","-99.000","22.800","","21.200",""
"C0Z320","2019-09-22 04:00:00","646.000","0.000","0.100","20.700","0.990","936.300","","0.500","-99.000","-99.000","-99.000","21.100","","20.700",""
"C0V210","2019-09-22 04:00:00","734.000","0.000","0.000","20.600","0.940","927.900","","0.000","-99.000","-99.000","-99.000","20.700","","20.300",""
"C0K240","2019-09-22 04:00:00","1132.000","46.000","1.200","18.500","0.840","888.200","","0.000","11.700","321.000","","18.800","","16.300",""
"C0M520","2019-09-22 04:00:00","15.000","356.000","2.600","23.700","0.750","1005.700","","0.000","-99.000","-99.000","-99.000","23.800","","22.900",""
"C0A530","2019-09-22 04:00:00","300.000","0.000","0.000","18.400","0.990","975.000","","0.000","-99.000","-99.000","-99.000","19.400","","18.200",""
"C0E820","2019-09-22 04:00:00","220.000","0.000","0.000","19.400","0.940","983.700","","0.000","-99.000","-99.000","-99.000","22.400","","19.400",""
"C0K450","2019-09-22 04:00:00","35.000","346.000","2.200","23.400","0.810","1003.400","","0.000","-99.000","-99.000","-99.000","23.400","","23.000",""
"C0G760","2019-09-22 04:00:00","53.000","0.000","0.000","23.500","0.990","1004.500","","0.000","-99.000","-99.000","-99.000","23.700","","23.200",""
"CM0120","2019-09-22 04:00:00","4.000","44.000","0.400","23.600","0.730","1007.800","","0.000","-99.000","-99.000","-99.000","23.600","","23.200",""
"C0Z290","2019-09-22 04:00:00","946.000","133.000","1.700","19.500","0.990","904.700","","2.000","-99.000","-99.000","-99.000","19.900","","19.500",""
"C0V680","2019-09-22 04:00:00","40.000","342.000","1.600","24.200","0.760","1003.100","","0.000","-99.000","-99.000","-99.000","24.400","","23.900",""
"C0F9U0","2019-09-22 04:00:00","74.000","109.000","1.100","24.000","0.790","999.700","","0.000","-99.000","-99.000","-99.000","26.000","","24.000",""
"C0AI10","2019-09-22 04:00:00","76.000","0.000","0.100","19.500","0.990","999.500","","0.000","-99.000","-99.000","-99.000","20.800","","19.500",""
"C0V530","2019-09-22 04:00:00","34.000","31.000","0.600","23.600","1.000","1003.600","","0.000","-99.000","-99.000","-99.000","23.700","","23.200",""
"C0R550","2019-09-22 04:00:00","38.000","75.000","1.800","24.200","0.890","1004.000","","0.000","-99.000","-99.000","-99.000","24.900","","24.000",""
"C0F9L0","2019-09-22 04:00:00","253.000","51.000","1.000","23.800","0.650","979.300","","0.000","-99.000","-99.000","-99.000","24.500","","23.000",""
"C0A950","2019-09-22 04:00:00","60.000","268.000","9.100","24.900","0.660","1000.900","","0.000","-99.000","-99.000","-99.000","25.200","","24.100",""
"C0R160","2019-09-22 04:00:00","45.000","290.000","1.300","23.800","0.990","1001.900","","0.000","-99.000","-99.000","-99.000","23.800","","23.400",""
"C0F9S0","2019-09-22 04:00:00","43.000","146.000","1.700","23.400","0.800","1003.200","","0.000","-99.000","-99.000","-99.000","25.800","","23.400",""
"C0M820","2019-09-22 04:00:00","980.000","81.000","0.800","20.200","0.700","901.700","","0.000","-99.000","-99.000","-99.000","20.300","","18.200",""
"C0G870","2019-09-22 04:00:00","12.000","0.000","0.000","22.100","0.940","1007.700","","0.000","-99.000","-99.000","-99.000","22.500","","21.700",""
"C0R530","2019-09-22 04:00:00","16.000","360.000","1.400","25.000","0.690","1005.600","","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0O840","2019-09-22 04:00:00","134.000","355.000","0.300","22.500","1.000","990.900","","0.000","-99.000","-99.000","-99.000","24.000","","22.300",""
"C0A890","2019-09-22 04:00:00","40.000","0.000","0.000","19.800","0.920","1003.000","","0.000","-99.000","-99.000","-99.000","22.300","","19.800",""
"C0A660","2019-09-22 04:00:00","97.000","0.000","0.000","19.800","1.000","996.800","","0.000","-99.000","-99.000","-99.000","20.300","","19.800",""
"C0T9H0","2019-09-22 04:00:00","725.000","159.000","2.200","19.700","0.990","928.200","","0.000","-99.000","-99.000","-99.000","20.500","","19.700",""
"C0R270","2019-09-22 04:00:00","51.000","317.000","2.300","25.200","0.840","1000.700","","0.000","-99.000","-99.000","-99.000","25.200","","23.900",""
"C0O980","2019-09-22 04:00:00","18.000","348.000","1.100","23.700","0.780","1006.800","","0.000","-99.000","-99.000","-99.000","23.700","","23.100",""
"C0T9I0","2019-09-22 04:00:00","152.000","0.000","0.200","22.900","0.950","991.200","","0.000","-99.000","-99.000","-99.000","23.200","","22.500",""
"C0V760","2019-09-22 04:00:00","30.000","79.000","0.800","24.700","0.760","1005.000","","0.000","-99.000","-99.000","-99.000","24.800","","24.300",""
"C0AG90","2019-09-22 04:00:00","25.000","0.000","0.000","20.700","0.940","1006.500","","0.000","-99.000","-99.000","-99.000","22.900","","20.700",""
"C0R570","2019-09-22 04:00:00","37.000","87.000","1.000","24.600","0.780","1002.600","","0.000","-99.000","-99.000","-99.000","25.000","","24.400",""
"C0O900","2019-09-22 04:00:00","9.000","359.000","1.600","23.700","0.870","1007.100","","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
"C0AD00","2019-09-22 04:00:00","86.000","191.000","2.000","21.500","0.860","998.900","","0.000","-99.000","-99.000","-99.000","23.100","","21.500",""
"C0V700","2019-09-22 04:00:00","24.000","22.000","1.800","25.200","0.720","1004.100","","0.000","-99.000","-99.000","-99.000","25.900","","24.800",""
"C0AH00","2019-09-22 04:00:00","38.000","0.000","0.000","21.300","0.990","1003.700","","0.000","-99.000","-99.000","-99.000","22.300","","21.200",""
"C0X080","2019-09-22 04:00:00","2.000","334.000","2.500","24.300","0.750","1007.700","","0.000","-99.000","-99.000","-99.000","24.300","","23.300",""
"CM0150","2019-09-22 04:00:00","11.000","302.000","1.100","24.100","0.890","1006.400","","11.000","-99.000","-99.000","-99.000","24.900","","24.100",""
"C0I480","2019-09-22 04:00:00","2165.000","0.000","0.000","13.400","0.990","785.800","","1.500","-99.000","-99.000","-99.000","14.600","","13.400",""
"C0A860","2019-09-22 04:00:00","362.000","283.000","0.500","20.800","0.780","967.400","","0.000","-99.000","-99.000","-99.000","21.300","","20.000",""
"C0U940","2019-09-22 04:00:00","25.000","226.000","0.700","22.800","0.760","1005.300","","0.000","-99.000","-99.000","-99.000","25.600","","22.800",""
"C0S970","2019-09-22 04:00:00","19.000","302.000","1.200","23.800","0.970","1005.500","","19.500","-99.000","-99.000","-99.000","24.200","","23.800",""
"C0V260","2019-09-22 04:00:00","126.000","0.000","0.100","23.600","0.900","993.600","","0.000","-99.000","-99.000","-99.000","23.900","","23.500",""
"C0H990","2019-09-22 04:00:00","3076.000","233.000","2.000","9.900","0.990","704.000","","1.000","-99.000","-99.000","-99.000","10.500","","9.600",""
"C0AH90","2019-09-22 04:00:00","660.000","256.000","0.900","18.000","0.830","937.600","","0.000","-99.000","-99.000","-99.000","20.000","","16.400",""
"C0W150","2019-09-22 04:00:00","42.000","0.000","0.000","25.200","0.810","1005.300","","0.000","-99.000","-99.000","-99.000","25.800","","25.100",""
"C0F000","2019-09-22 04:00:00","273.000","40.000","1.800","24.000","0.640","975.600","","0.000","-99.000","-99.000","-99.000","24.200","","21.800",""
"C0K410","2019-09-22 04:00:00","20.000","347.000","0.800","23.600","0.780","1004.900","","0.000","-99.000","-99.000","-99.000","24.000","","23.500",""
"C0R140","2019-09-22 04:00:00","740.000","136.000","0.800","21.000","0.820","928.400","","0.000","-99.000","-99.000","-99.000","21.100","","20.300",""
"C0V800","2019-09-22 04:00:00","256.000","349.000","0.500","23.300","0.880","977.000","","0.000","-99.000","-99.000","-99.000","23.400","","22.900",""
"C0R100","2019-09-22 05:00:00","1006.000","285.000","0.700","17.800","0.940","899.600","","0.000","-99.000","-99.000","-99.000","18.600","","17.800",""
